hygiene_dns.ts,hygiene_dns.hour_of_day,hygiene_dns.day_of_week,hygiene_dns.uid,hygiene_dns.orig_host,hygiene_dns.orig_port,hygiene_dns.resp_host,hygiene_dns.resp_port,hygiene_dns.qtype_name,hygiene_dns.query,hygiene_dns.answers,hygiene_dns.ttls,hygiene_dns.registered_domain,hygiene_dns.tld,hygiene_dns.local_orig,hygiene_dns.local_resp,hygiene_dns.orig_mac,hygiene_dns.resp_mac,hygiene_dns.ds
1537908300.011185,13,Tue,CF6FIx4BFeZRXcKhwi,134.968.05.241,42400,511.792.2.222,53,A,facebook.com,157.240.11.35,51.000000,facebook.com,com,T,T,-,-,2018-09-25
1537908326.186269,13,Tue,CpBl3h3YFCeVDIDsie,134.968.19.38,24717,511.792.2.222,53,A,facebook.com,157.240.11.35,24.000000,facebook.com,com,T,T,-,-,2018-09-25
1537908356.359255,13,Tue,CyqVGTHyUFBhL98Aj,134.968.06.979,63222,511.792.2.222,53,A,facebook.com,31.13.70.36,130.000000,facebook.com,com,T,T,-,-,2018-09-25
1537908419.10725,13,Tue,CazKrT1VnL8jHVoAfd,134.968.53.057,25750,511.792.2.222,53,A,facebook.com,157.240.11.35,231.000000,facebook.com,com,T,T,-,-,2018-09-25
1537908436.399185,13,Tue,C7N1uc1JMLfrvrsAnc,134.968.47.247,35569,511.792.2.222,53,A,facebook.com,157.240.11.35,214.000000,facebook.com,com,T,T,-,-,2018-09-25
1537908452.011218,13,Tue,CZnnD91Gl4AjhXRV15,134.968.1.241,44614,511.792.2.222,53,A,facebook.com,31.13.70.36,35.000000,facebook.com,com,T,T,-,-,2018-09-25
1537908469.419253,13,Tue,CXCKV61uA48KIbOxb7,134.968.19.29,64386,511.792.2.222,53,A,facebook.com,31.13.70.36,17.000000,facebook.com,com,T,T,-,-,2018-09-25
1537908505.015233,13,Tue,CJTx3E2oWqzAVMupuh,134.968.06.979,64644,511.792.2.222,53,A,facebook.com,31.13.70.36,285.000000,facebook.com,com,T,T,-,-,2018-09-25
1537908505.135236,13,Tue,CrbI811lWcNzz2NkW6,134.968.8.340,63334,511.792.2.222,53,A,facebook.com,31.13.70.36,284.000000,facebook.com,com,T,T,-,-,2018-09-25
1537908534.855242,13,Tue,CzYDe1271ZANBRe729,134.968.53.470,50673,511.792.2.222,53,A,facebook.com,157.240.11.35,116.000000,facebook.com,com,T,T,-,-,2018-09-25
1537908536.57117,13,Tue,CLFADc33Umgi88I66,134.968.69.620,60597,511.792.2.222,53,A,facebook.com,31.13.70.36,253.000000,facebook.com,com,T,T,-,-,2018-09-25
1537908562.779254,13,Tue,C1xzwl2iCgB3U18ril,134.968.1.241,43523,511.792.2.222,53,A,facebook.com,31.13.70.36,227.000000,facebook.com,com,T,T,-,-,2018-09-25
1537908605.839264,13,Tue,C1MSJOGH662kjTu0c,134.968.47.49,51600,511.792.2.222,53,A,facebook.com,157.240.11.35,45.000000,facebook.com,com,T,T,-,-,2018-09-25
1537908631.915302,13,Tue,CftPbz4ox9df5qtlAl,134.968.30.856,35261,511.792.2.222,53,A,facebook.com,157.240.11.35,19.000000,facebook.com,com,T,T,-,-,2018-09-25
1537908693.011193,13,Tue,CDqVbo1YSCWOMP1JSg,134.968.59.41,63343,511.792.2.222,53,A,facebook.com,31.13.70.36,97.000000,facebook.com,com,T,T,-,-,2018-09-25
1537908694.779276,13,Tue,CSXJ384WZHatOPE734,134.968.5.76,61458,511.792.2.222,53,A,facebook.com,31.13.70.36,95.000000,facebook.com,com,T,T,-,-,2018-09-25
1537908706.127197,13,Tue,CDzoFL2xOmO21ihep5,134.968.11.407,62217,511.792.2.222,53,A,facebook.com,31.13.70.36,83.000000,facebook.com,com,T,T,-,-,2018-09-25
1537908725.9432,13,Tue,CjrGEC43xchqP0jYG6,134.968.59.329,52415,511.792.2.222,53,A,facebook.com,31.13.70.36,64.000000,facebook.com,com,T,T,-,-,2018-09-25
1537908744.591297,13,Tue,Cy6zX6DbkrMlhpYTc,134.968.30.979,63486,511.792.2.222,53,A,facebook.com,31.13.70.36,204.000000,facebook.com,com,T,T,-,-,2018-09-25
1537908750.003263,13,Tue,CbaDk91wjXMy6c5Oo1,134.968.47.49,54465,511.792.2.222,53,A,facebook.com,31.13.70.36,199.000000,facebook.com,com,T,T,-,-,2018-09-25
1537908776.095202,13,Tue,ClXQRt1BsaF5TApOH4,134.968.47.247,11121,511.792.2.222,53,A,facebook.com,31.13.70.36,173.000000,facebook.com,com,T,T,-,-,2018-09-25
1537908783.207186,13,Tue,C0tzTw4P7yc5hdZ5Fg,134.968.47.560,39392,511.792.2.222,53,A,facebook.com,31.13.70.36,6.000000,facebook.com,com,T,T,-,-,2018-09-25
1537908791.999178,13,Tue,COorRe2u31QteZz0de,134.968.59.41,54151,511.792.2.222,53,A,facebook.com,157.240.11.35,300.000000,facebook.com,com,T,T,-,-,2018-09-25
1537908793.407202,13,Tue,CP7TdN1f4IhJpYJwOi,134.968.06.918,55781,511.792.2.222,53,A,facebook.com,31.13.70.36,155.000000,facebook.com,com,T,T,-,-,2018-09-25
1537908797.507247,13,Tue,C8N5wP2ehQe5lMzJLc,134.968.47.11,53073,511.792.2.222,53,A,facebook.com,31.13.70.36,151.000000,facebook.com,com,T,T,-,-,2018-09-25
1537908802.795281,13,Tue,C1DmbJFwrorc5IlHi,134.968.19.084,57170,511.792.2.222,53,A,facebook.com,31.13.70.36,146.000000,facebook.com,com,T,T,-,-,2018-09-25
1537908807.27919,13,Tue,Ct6hju9Oetz77HT36,134.968.69.2,58881,511.792.2.222,53,A,facebook.com,157.240.11.35,284.000000,facebook.com,com,T,T,-,-,2018-09-25
1537908885.915259,13,Tue,CVkpEw2kfh22zprUg4,134.968.47.560,32474,511.792.2.222,53,A,facebook.com,157.240.11.35,206.000000,facebook.com,com,T,T,-,-,2018-09-25
1537908923.347171,13,Tue,C46V5S1dO8nuw0nKg5,134.968.4.250,59223,511.792.2.222,53,A,facebook.com,157.240.11.35,168.000000,facebook.com,com,T,T,-,-,2018-09-25
1537908985.589927,13,Tue,C5sGS6R1TeLI7HqK2,134.968.24.250,58766,511.792.2.222,53,A,facebook.com,157.240.11.35,106.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909016.567254,13,Tue,C5ZDLr1OQ0Mz01knD7,134.968.53.057,25916,511.792.2.222,53,A,facebook.com,31.13.70.36,230.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909017.215238,13,Tue,CvfT4g4TtR97B0im9c,134.968.69.357,27305,511.792.2.222,53,A,facebook.com,157.240.11.35,74.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909050.111267,13,Tue,C47WF71fDzsYzd13vc,134.968.38.37,49318,511.792.2.222,53,A,facebook.com,31.13.70.36,196.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909050.308258,13,Tue,CxFRJw4XDRyTiCNLx2,134.968.53.00,62273,511.792.2.222,53,A,facebook.com,157.240.11.35,41.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909052.879208,13,Tue,Cz0dSB3H2npCvemGid,134.968.19.325,50944,511.792.2.222,53,A,facebook.com,31.13.70.36,194.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909068.15519,13,Tue,C2OH3T1B2ZOWUKmSbj,134.968.42.19,52966,511.792.2.222,53,A,facebook.com,31.13.70.36,178.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909074.059229,13,Tue,CvgctMTx4E5GHxlAe,134.968.47.136,49520,511.792.2.222,53,A,facebook.com,31.13.70.36,173.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909112.799217,13,Tue,CxnBLw4w5iDALJFTi,134.968.53.00,58867,511.792.2.222,53,A,facebook.com,157.240.11.35,279.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909158.855158,13,Tue,Cpuo8X1fpmBNztTmTj,134.968.19.710,58280,511.792.2.222,53,A,facebook.com,157.240.11.35,233.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909212.475168,14,Tue,CgT9uz1iNwi91DvmC3,134.968.19.38,41646,511.792.2.222,53,A,facebook.com,31.13.70.36,34.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909271.467247,14,Tue,ClrnpQ2ze7kUPrLI5b,134.968.052.696,8434,511.792.2.222,53,A,facebook.com,157.240.11.35,120.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909274.099205,14,Tue,CSN0bxkuGyzhvMPcb,134.968.5.76,56448,511.792.2.222,53,A,facebook.com,157.240.11.35,118.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909311.139178,14,Tue,CXnc4Vv6LpqJHnIWh,134.968.19.29,61676,511.792.2.222,53,A,facebook.com,157.240.11.35,80.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909318.539252,14,Tue,CZfodc46CLiL2riCHf,134.968.69.357,46259,511.792.2.222,53,A,facebook.com,157.240.11.35,73.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909340.907266,14,Tue,CAuTli22Su1dQprrUd,134.968.53.057,28586,511.792.2.222,53,A,facebook.com,157.240.11.35,204.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909382.743067,14,Tue,Cz4Pc91LRI6jkrSeic,134.968.052.696,43053,511.792.2.222,53,A,facebook.com,157.240.11.35,9.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909386.779168,14,Tue,CrSLOo4Lm7G5C6x3dl,134.968.59.1,51482,511.792.2.222,53,A,facebook.com,157.240.11.35,158.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909408.095141,14,Tue,CsJBo82S7lWsgyup31,134.968.16.781,51442,511.792.2.222,53,A,facebook.com,157.240.11.35,137.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909408.127191,14,Tue,CYqaX11mWpJXQn4i1,134.968.16.781,56580,511.792.2.222,53,A,facebook.com,157.240.11.35,137.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909415.219237,14,Tue,CF54KE2R8fhI0Hn0Vc,134.968.69.81,51315,511.792.2.222,53,A,facebook.com,31.13.70.36,274.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909446.391245,14,Tue,Cs0Rc545QtijsdmHWf,134.968.71.837,60747,511.792.2.222,53,A,facebook.com,31.13.70.36,243.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909451.235142,14,Tue,CeiRROLYtW1rsRwJ4,134.968.53.560,49177,511.792.2.222,53,A,facebook.com,157.240.11.35,93.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909487.99123,14,Tue,C5bKNV3RZW7V3yTyjj,134.968.69.452,62587,511.792.2.222,53,A,facebook.com,157.240.11.35,57.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909495.699261,14,Tue,CB9vfG2H3oeQmscEWb,134.968.42.3,64869,511.792.2.222,53,A,facebook.com,31.13.70.36,194.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909525.403274,14,Tue,CvU2yDmrXxer8d6wc,134.968.8.57,49589,511.792.2.222,53,A,facebook.com,31.13.70.36,164.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909538.201694,14,Tue,C8UNku3sYVIIMv4xC7,134.968.69.79,49547,511.792.2.222,53,A,facebook.com,157.240.11.35,6.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909550.127182,14,Tue,CXK6nSQyf2U1zspuj,134.968.19.879,52082,511.792.2.222,53,A,facebook.com,157.240.11.35,294.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909562.047215,14,Tue,CpXzzL4FjANLud4zl,134.968.8.32,57909,511.792.2.222,53,A,facebook.com,157.240.11.35,283.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909573.267198,14,Tue,CQupz83DzDT0rcXJc2,134.968.06.65,63029,511.792.2.222,53,A,facebook.com,157.240.11.35,271.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909573.44328,14,Tue,CGZb65VSM72a5yg83,134.968.30.825,47233,511.792.2.222,53,A,facebook.com,157.240.11.35,271.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909573.739169,14,Tue,CCiqif3fdskyPAOyva,134.968.19.29,63046,511.792.2.222,53,A,facebook.com,31.13.70.36,116.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909574.375155,14,Tue,CgEW8z3Ae1ZvNSUMjj,134.968.38.37,50326,511.792.2.222,53,A,facebook.com,157.240.11.35,270.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909666.555259,14,Tue,CVLOav3fc5E6D5aDS3,134.968.47.247,38819,511.792.2.222,53,A,facebook.com,157.240.11.35,178.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909673.539304,14,Tue,C5Imwt3wvbOMyV6Zjf,134.968.47.501,50442,511.792.2.222,53,A,facebook.com,31.13.70.36,16.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909686.677595,14,Tue,CvSjqEoZjBVRhleKi,134.968.05.85,56948,511.792.2.222,53,A,facebook.com,157.240.11.35,158.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909692.606272,14,Tue,CTiN744KmeSZ9xX3wj,134.968.47.48,41118,511.792.2.222,53,A,facebook.com,157.240.11.35,152.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909710.951223,14,Tue,CZOUIv4ZfoEcMn4Ha,134.968.9.35,52618,511.792.2.222,53,A,facebook.com,157.240.11.35,278.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909712.011274,14,Tue,Cw7WgW3JEVnegFUVjk,134.968.69.79,53733,511.792.2.222,53,A,facebook.com,157.240.11.35,133.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909731.643236,14,Tue,CJOj59179H6ulgk2Aa,134.968.53.560,54912,511.792.2.222,53,A,facebook.com,157.240.11.35,113.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909735.895163,14,Tue,CSnYRp4zgrjYHo2no9,134.968.5.76,59334,511.792.2.222,53,A,facebook.com,157.240.11.35,253.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909741.52727,14,Tue,CFXUGIgYPoyQnkvn,134.968.16.97,54269,511.792.2.222,53,A,facebook.com,157.240.11.35,247.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909782.823258,14,Tue,CeoVQl1M0b6Ba4tFO6,134.968.69.357,28028,511.792.2.222,53,A,facebook.com,157.240.11.35,206.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909810.183143,14,Tue,CSxy1o3J6eXAbESHT6,134.968.47.247,46528,511.792.2.222,53,A,facebook.com,157.240.11.35,34.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909872.799139,14,Tue,Cr2qhD1QXY97pRiMS2,134.968.69.79,53246,511.792.2.222,53,A,facebook.com,31.13.70.36,271.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909875.831167,14,Tue,CVy3ms1IqXeQ6oQAei,134.968.19.879,56611,511.792.2.222,53,A,facebook.com,31.13.70.36,268.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909920.797113,14,Tue,C3vfS91e29mBV5zMBe,134.968.19.520,52050,511.792.2.222,53,A,facebook.com,31.13.70.36,223.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909984.082071,14,Tue,CrDyms39atxULukcDe,134.968.59.1,60066,511.792.2.222,53,A,facebook.com,31.13.70.36,160.000000,facebook.com,com,T,T,-,-,2018-09-25
1537909994.687185,14,Tue,CIUbPx1TswD2hSPSa5,134.968.69.357,64747,511.792.2.222,53,A,facebook.com,31.13.70.36,298.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910012.263145,14,Tue,C1NyV33W4aqxXX22Bc,134.968.47.49,58251,511.792.2.222,53,A,facebook.com,31.13.70.36,131.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910013.719212,14,Tue,CkZsZymJT2IOhd6r3,134.968.59.606,62984,511.792.2.222,53,A,facebook.com,31.13.70.36,130.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910036.903262,14,Tue,C7sbHv2bTFIeg0Yhef,134.968.06.979,49714,511.792.2.222,53,A,facebook.com,31.13.70.36,256.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910070.207148,14,Tue,CemcL721SF4svrCAd,134.968.8.340,64654,511.792.2.222,53,A,facebook.com,31.13.70.36,222.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910098.839258,14,Tue,Cilu3wrFfic0k294k,134.968.38.37,62498,511.792.2.222,53,A,facebook.com,31.13.70.36,45.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910101.883154,14,Tue,CktjSJ2MCHubKarDEe,134.968.11.021,63936,511.792.2.222,53,A,facebook.com,31.13.70.36,42.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910102.84727,14,Tue,CmeqE51rHL1l1P4cEi,134.968.53.057,29694,511.792.2.222,53,A,facebook.com,31.13.70.36,41.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910103.415235,14,Tue,CUgexB2c7B4DF34z8a,134.968.9.340,58462,511.792.2.222,53,A,facebook.com,31.13.70.36,40.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910184.259152,14,Tue,C3PUFQCaD7uUTZE3k,134.968.47.675,64709,511.792.2.222,53,A,facebook.com,31.13.70.36,259.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910195.439199,14,Tue,CRBxIz1Ypn9hWlkMa,134.968.5.36,63988,511.792.2.222,53,A,facebook.com,31.13.70.36,248.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910240.383259,14,Tue,CVzYGo2de029bJtST6,134.968.59.606,49215,511.792.2.222,53,A,facebook.com,31.13.70.36,203.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910262.895259,14,Tue,CodFBN1EU1IMsQvP63,134.968.53.92,60231,511.792.2.222,53,A,facebook.com,31.13.70.36,30.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910291.747199,14,Tue,C8nWAc1QBqWARhjwn7,134.968.05.057,26068,511.792.2.222,53,A,facebook.com,31.13.70.36,152.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910293.99522,14,Tue,CJ2Zjk2wkErc3Z2NOf,134.968.19.520,60447,511.792.2.222,53,A,facebook.com,31.13.70.36,150.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910364.935232,14,Tue,CtuTpJ3rvk4Nvk098,134.968.16.659,61928,511.792.2.222,53,A,facebook.com,31.13.70.36,79.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910382.547163,14,Tue,CgMId445svzFadNUif,134.968.69.94,26114,511.792.2.222,53,A,facebook.com,31.13.70.36,61.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910420.047163,14,Tue,Cg0HGI11qW9IzC3lQd,134.968.16.764,55559,511.792.2.222,53,A,facebook.com,31.13.70.36,24.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910425.415283,14,Tue,ClM6T01z5zIwRrGJ,134.968.4.250,57667,511.792.2.222,53,A,facebook.com,31.13.70.36,174.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910435.627177,14,Tue,ClvJVNRJZsK8AKGni,134.968.06.65,58999,511.792.2.222,53,A,facebook.com,31.13.70.36,8.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910502.459268,14,Tue,CU3I4M24GtZvWHNG0k,134.968.69.103,57076,511.792.2.222,53,A,facebook.com,31.13.70.36,97.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910502.479153,14,Tue,C0vAyvVCz2zkngH9j,134.968.69.103,61326,511.792.2.222,53,A,facebook.com,31.13.70.36,97.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910507.41519,14,Tue,C9SPh42kvPpZbtdTD2,134.968.53.057,27853,511.792.2.222,53,A,facebook.com,31.13.70.36,235.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910531.243203,14,Tue,C8NLOX29cZ6cqKydnk,134.968.69.26,51941,511.792.2.222,53,A,facebook.com,31.13.70.36,68.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910540.47521,14,Tue,CjXDCt1pJMze2M4i0a,134.968.16.764,57267,511.792.2.222,53,A,facebook.com,31.13.70.36,202.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910584.743119,14,Tue,C7iYjq2GLcyyoM5EO2,134.968.30.247,23983,511.792.2.222,53,A,facebook.com,31.13.70.36,15.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910613.395139,14,Tue,CQPXcv1kO4O9CE0Tog,134.968.47.23,23952,511.792.2.222,53,A,facebook.com,31.13.70.36,284.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910630.915278,14,Tue,C84qYFgiBDQE7C1Gk,134.968.69.26,51000,511.792.2.222,53,A,facebook.com,31.13.70.36,267.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910653.290952,14,Tue,C65tZf4ayuGuQJDAea,134.968.05.057,11312,511.792.2.222,53,A,facebook.com,31.13.70.36,89.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910656.599147,14,Tue,Cty2c243BDz5TLrv11,134.968.42.3,63876,511.792.2.222,53,A,facebook.com,31.13.70.36,241.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910657.09919,14,Tue,CT4ZA02eHYWDgWHxla,134.968.16.505,62281,511.792.2.222,53,A,facebook.com,31.13.70.36,85.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910706.131222,14,Tue,CwJDTs30h1DMasdW13,134.968.69.360,50853,511.792.2.222,53,A,facebook.com,31.13.70.36,37.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910706.279161,14,Tue,CT6A5g4nXEZeoVj3ab,134.968.69.360,54637,511.792.2.222,53,A,facebook.com,31.13.70.36,36.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910712.571252,14,Tue,C9W0wk1VDtV3AOOxuf,134.968.19.520,54112,511.792.2.222,53,A,facebook.com,31.13.70.36,30.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910764.607241,14,Tue,COpOqw2o9iH3sVjIyc,134.968.38.926,17937,511.792.2.222,53,A,facebook.com,31.13.70.36,133.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910778.555236,14,Tue,CXNvlw3besDlnNr9q1,134.968.05.85,58619,511.792.2.222,53,A,facebook.com,31.13.70.36,262.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910826.671166,14,Tue,Co2vnC1jKxp0bG94K,134.968.19.520,59479,511.792.2.222,53,A,facebook.com,31.13.70.36,214.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910856.567264,14,Tue,COKsIp5CrKqaqraKg,134.968.8.340,56310,511.792.2.222,53,A,facebook.com,31.13.70.36,41.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910861.767153,14,Tue,CwWcKkKecV6YqjL1a,134.968.69.357,43417,511.792.2.222,53,A,facebook.com,31.13.70.36,36.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910885.599275,14,Tue,CcILvp4ONPCPOxWJV3,134.968.38.520,40270,511.792.2.222,53,A,facebook.com,31.13.70.36,155.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910973.439163,14,Tue,CVQleB2VGjzaD1w2j,134.968.38.926,14261,511.792.2.222,53,A,facebook.com,157.240.11.35,224.000000,facebook.com,com,T,T,-,-,2018-09-25
1537910983.291209,14,Tue,CropLMtbo2O7bnOpg,134.968.69.26,63335,511.792.2.222,53,A,facebook.com,157.240.11.35,214.000000,facebook.com,com,T,T,-,-,2018-09-25
1537911032.415283,14,Tue,Cbc0HB2NLR9H5Ldr7i,134.968.16.505,60464,511.792.2.222,53,A,facebook.com,31.13.70.36,8.000000,facebook.com,com,T,T,-,-,2018-09-25
1537911076.45519,14,Tue,C5pwG22jrolXAOsQYe,134.968.30.172,59288,511.792.2.222,53,A,facebook.com,31.13.70.36,262.000000,facebook.com,com,T,T,-,-,2018-09-25
1537911093.687164,14,Tue,C5eIo14E78LiRp1r1b,134.968.38.9,56479,511.792.2.222,53,A,facebook.com,157.240.11.35,104.000000,facebook.com,com,T,T,-,-,2018-09-25
1537911108.215228,14,Tue,CQZay32aPf2IuNLVLe,134.968.19.520,52662,511.792.2.222,53,A,facebook.com,31.13.70.36,230.000000,facebook.com,com,T,T,-,-,2018-09-25
1537911114.939203,14,Tue,CyyBXw4edQe1AQEpOg,134.968.30.825,33007,511.792.2.222,53,A,facebook.com,31.13.70.36,224.000000,facebook.com,com,T,T,-,-,2018-09-25
1537911127.974961,14,Tue,Co3ii63YVVdzkG3b5a,134.968.47.3,45308,511.792.2.222,53,A,facebook.com,31.13.70.36,211.000000,facebook.com,com,T,T,-,-,2018-09-25
1537911142.223112,14,Tue,CdReK14S6PlYWaZgg5,134.968.05.24,54260,511.792.2.222,53,A,facebook.com,157.240.11.35,55.000000,facebook.com,com,T,T,-,-,2018-09-25
1537911145.631253,14,Tue,ChXdNAhp3lGiDS5Hi,134.968.1.85,63075,511.792.2.222,53,A,facebook.com,157.240.11.35,52.000000,facebook.com,com,T,T,-,-,2018-09-25
1537911176.647192,14,Tue,C2YlYnjKLYXLwJLg3,134.968.19.710,59377,511.792.2.222,53,A,facebook.com,157.240.11.35,21.000000,facebook.com,com,T,T,-,-,2018-09-25
1537911227.73526,14,Tue,CxRr4620ymWyPSYgDl,134.968.69.040,31764,511.792.2.222,53,A,facebook.com,31.13.70.36,111.000000,facebook.com,com,T,T,-,-,2018-09-25
1537911274.05927,14,Tue,CEMQw73EjLlQk9q1Xj,134.968.05.057,52643,511.792.2.222,53,A,facebook.com,31.13.70.36,65.000000,facebook.com,com,T,T,-,-,2018-09-25
1537911297.119237,14,Tue,CupWgb1FqsqkRIlEej,134.968.16.781,57950,511.792.2.222,53,A,facebook.com,31.13.70.36,41.000000,facebook.com,com,T,T,-,-,2018-09-25
1537911297.151201,14,Tue,CIsk1Q3vUjIyzboVm6,134.968.16.781,53980,511.792.2.222,53,A,facebook.com,31.13.70.36,41.000000,facebook.com,com,T,T,-,-,2018-09-25
1537911298.767213,14,Tue,CLLJLy1YSBfniy9hyg,134.968.06.979,52847,511.792.2.222,53,A,facebook.com,157.240.11.35,205.000000,facebook.com,com,T,T,-,-,2018-09-25
1537911306.907284,14,Tue,CLkCbp1VoAzNbzl5pe,134.968.24.21,49986,511.792.2.222,53,A,facebook.com,31.13.70.36,32.000000,facebook.com,com,T,T,-,-,2018-09-25
1537911334.711264,14,Tue,CP9dwX3h5Kfdl05Tzc,134.968.38.64,50395,511.792.2.222,53,A,facebook.com,157.240.11.35,169.000000,facebook.com,com,T,T,-,-,2018-09-25
1537911342.619198,14,Tue,CaEVpal26mAeeJDa6,134.968.38.75,54340,511.792.2.222,53,A,facebook.com,157.240.11.35,299.000000,facebook.com,com,T,T,-,-,2018-09-25
1537911349.65121,14,Tue,CePNRX1htIxR39bMU1,134.968.38.65,56163,511.792.2.222,53,A,facebook.com,157.240.11.35,154.000000,facebook.com,com,T,T,-,-,2018-09-25
1537911354.851281,14,Tue,CH9S733VvNcBWJfCM8,134.968.69.357,37195,511.792.2.222,53,A,facebook.com,157.240.11.35,149.000000,facebook.com,com,T,T,-,-,2018-09-25
1537911381.963051,14,Tue,CfHM7C2cma0gGKs3r8,134.968.69.040,23062,511.792.2.222,53,A,facebook.com,157.240.11.35,260.000000,facebook.com,com,T,T,-,-,2018-09-25
1537911386.699167,14,Tue,CfTHeL1fLP8b7vnlP5,134.968.9.35,52451,511.792.2.222,53,A,facebook.com,157.240.11.35,117.000000,facebook.com,com,T,T,-,-,2018-09-25
1537911397.203248,14,Tue,C8rISZ1W5H15Hy1zDj,134.968.16.505,52695,511.792.2.222,53,A,facebook.com,157.240.11.35,244.000000,facebook.com,com,T,T,-,-,2018-09-25
1537911397.355162,14,Tue,C2iSKa2tG9FwS2TCTh,134.968.19.520,51462,511.792.2.222,53,A,facebook.com,157.240.11.35,244.000000,facebook.com,com,T,T,-,-,2018-09-25
